TransactionID,UserID,TransactionAmount,TransactionDate,Location,Device,IsFlaggedFraud
6332,1896,24.98,2024-01-05 09:31:00,San Francisco,Mobile,1
6333,1929,87.54,2024-01-05 09:32:00,Houston,Desktop,0
6334,1092,15.55,2024-01-05 09:33:00,Chicago,Mobile,0
6335,1943,16.26,2024-01-05 09:34:00,Los Angeles,Desktop,0
6336,1238,36.95,2024-01-05 09:35:00,Los Angeles,Mobile,0
6337,1204,28.17,2024-01-05 09:36:00,Houston,Mobile,0
6338,1559,52.22,2024-01-05 09:37:00,New York,Mobile,0
6339,1432,22.65,2024-01-05 09:38:00,San Francisco,Mobile,1
6340,1244,13.1,2024-01-05 09:39:00,Houston,Desktop,0
6341,1831,31.73,2024-01-05 09:40:00,Houston,Mobile,0
6342,1316,41.16,2024-01-05 09:41:00,San Francisco,Desktop,0
6343,1924,7.69,2024-01-05 09:42:00,Chicago,Tablet,0
6344,1294,40.68,2024-01-05 09:43:00,San Francisco,Desktop,0
6345,1639,19.23,2024-01-05 09:44:00,San Francisco,Desktop,1
6346,1855,24.92,2024-01-05 09:45:00,Seattle,Desktop,0
6347,1281,16.38,2024-01-05 09:46:00,Austin,Desktop,0
6348,1016,133.98,2024-01-05 09:47:00,New York,Mobile,0
6349,1070,57.5,2024-01-05 09:48:00,Los Angeles,Desktop,0
6350,1268,15.22,2024-01-05 09:49:00,Los Angeles,Desktop,0
6351,1324,51.79,2024-01-05 09:50:00,Houston,Desktop,0
6352,1793,94.38,2024-01-05 09:51:00,Seattle,Mobile,0
6353,1304,25.68,2024-01-05 09:52:00,Houston,Desktop,0
6354,1450,88.59,2024-01-05 09:53:00,Houston,Desktop,0
6355,1006,8.39,2024-01-05 09:54:00,New York,Mobile,0
6356,1313,86.52,2024-01-05 09:55:00,Houston,Desktop,0
6357,1816,38.86,2024-01-05 09:56:00,Houston,Desktop,0
6358,1102,12.61,2024-01-05 09:57:00,Austin,Mobile,0
6359,1820,26.14,2024-01-05 09:58:00,New York,Desktop,0
6360,1192,221.11,2024-01-05 09:59:00,Chicago,Desktop,0
6361,1752,76.52,2024-01-05 10:00:00,Seattle,Mobile,0
6362,1573,42.79,2024-01-05 10:01:00,Chicago,Desktop,0
6363,1528,6.12,2024-01-05 10:02:00,San Francisco,Desktop,0
6364,1170,27.05,2024-01-05 10:03:00,Austin,Mobile,0
6365,1536,15.26,2024-01-05 10:04:00,Los Angeles,Tablet,0
6366,1250,3.68,2024-01-05 10:05:00,San Francisco,Mobile,0
6367,1764,39.07,2024-01-05 10:06:00,Chicago,Desktop,0
6368,1386,109.99,2024-01-05 10:07:00,New York,Desktop,1
6369,1206,56.29,2024-01-05 10:08:00,Los Angeles,Mobile,0
6370,1540,14.36,2024-01-05 10:09:00,Houston,Desktop,0
6371,1628,42.62,2024-01-05 10:10:00,New York,Desktop,0
6372,1415,143.44,2024-01-05 10:11:00,Los Angeles,Mobile,0
6373,1793,64.17,2024-01-05 10:12:00,Chicago,Desktop,0
6374,1379,58.47,2024-01-05 10:13:00,San Francisco,Desktop,0
6375,1143,172.35,2024-01-05 10:14:00,Houston,Desktop,0
6376,1024,80.19,2024-01-05 10:15:00,Houston,Mobile,0
6377,1821,7.35,2024-01-05 10:16:00,Seattle,Desktop,1
6378,1667,21.36,2024-01-05 10:17:00,New York,Desktop,0
6379,1072,167.82,2024-01-05 10:18:00,San Francisco,Desktop,0
6380,1631,33.64,2024-01-05 10:19:00,Houston,Mobile,0
6381,1823,5.92,2024-01-05 10:20:00,Los Angeles,Mobile,0
6382,1832,30.68,2024-01-05 10:21:00,Seattle,Desktop,0
6383,1092,59.7,2024-01-05 10:22:00,Seattle,Mobile,0
6384,1504,300.55,2024-01-05 10:23:00,Austin,Desktop,1
6385,1597,19.57,2024-01-05 10:24:00,Chicago,Desktop,0
6386,1335,36.09,2024-01-05 10:25:00,New York,Mobile,0
6387,1424,105.88,2024-01-05 10:26:00,San Francisco,Mobile,1
6388,1498,21.95,2024-01-05 10:27:00,Austin,Desktop,0
6389,1363,5.79,2024-01-05 10:28:00,Austin,Mobile,0
6390,1946,148.73,2024-01-05 10:29:00,New York,Desktop,0
6391,1629,33.51,2024-01-05 10:30:00,Los Angeles,Tablet,0
6392,1744,34.94,2024-01-05 10:31:00,San Francisco,Mobile,0
6393,1198,48.54,2024-01-05 10:32:00,Chicago,Tablet,0
6394,1717,0.18,2024-01-05 10:33:00,New York,Desktop,0
6395,1412,133.78,2024-01-05 10:34:00,San Francisco,Desktop,0
6396,1338,22.43,2024-01-05 10:35:00,Austin,Mobile,0
6397,1658,25.29,2024-01-05 10:36:00,Austin,Mobile,0
6398,1961,9.56,2024-01-05 10:37:00,New York,Mobile,0
6399,1936,23.75,2024-01-05 10:38:00,San Francisco,Desktop,0
6400,1428,81.47,2024-01-05 10:39:00,Austin,Mobile,0
6401,1782,80.47,2024-01-05 10:40:00,New York,Mobile,0
6402,1898,137.29,2024-01-05 10:41:00,Seattle,Mobile,0
6403,1138,25.81,2024-01-05 10:42:00,New York,Desktop,0
6404,1692,61.67,2024-01-05 10:43:00,Chicago,Mobile,0
6405,1941,35.39,2024-01-05 10:44:00,New York,Mobile,0
6406,1541,81.49,2024-01-05 10:45:00,Seattle,Desktop,0
6407,1056,62.33,2024-01-05 10:46:00,San Francisco,Tablet,0
6408,1231,22.94,2024-01-05 10:47:00,San Francisco,Desktop,1
6409,1657,20.52,2024-01-05 10:48:00,Austin,Mobile,0
6410,1434,14.55,2024-01-05 10:49:00,Houston,Mobile,0
6411,1383,42.96,2024-01-05 10:50:00,Chicago,Desktop,0
6412,1559,165.99,2024-01-05 10:51:00,San Francisco,Mobile,0
6413,1193,11.16,2024-01-05 10:52:00,Austin,Mobile,0
6414,1735,5.0,2024-01-05 10:53:00,Austin,Mobile,0
6415,1647,6.36,2024-01-05 10:54:00,Chicago,Desktop,0
6416,1533,76.42,2024-01-05 10:55:00,Chicago,Desktop,0
6417,1517,21.55,2024-01-05 10:56:00,Austin,Mobile,0
6418,1715,12.7,2024-01-05 10:57:00,Seattle,Desktop,0
6419,1750,21.76,2024-01-05 10:58:00,Houston,Desktop,0
6420,1184,51.83,2024-01-05 10:59:00,Seattle,Desktop,0
6421,1871,39.57,2024-01-05 11:00:00,Los Angeles,Desktop,0
6422,1291,68.05,2024-01-05 11:01:00,Seattle,Mobile,0
6423,1334,20.71,2024-01-05 11:02:00,Austin,Mobile,0
6424,1731,30.08,2024-01-05 11:03:00,Chicago,Mobile,0
6425,1115,5.38,2024-01-05 11:04:00,New York,Mobile,0
6426,1824,3.79,2024-01-05 11:05:00,New York,Mobile,0
6427,1048,31.02,2024-01-05 11:06:00,Chicago,Desktop,0
6428,1684,17.95,2024-01-05 11:07:00,Seattle,Mobile,0
6429,1081,47.44,2024-01-05 11:08:00,Chicago,Desktop,0
6430,1833,2.2,2024-01-05 11:09:00,Los Angeles,Mobile,0
6431,1332,6.49,2024-01-05 11:10:00,San Francisco,Desktop,0
6432,1556,100.19,2024-01-05 11:11:00,Chicago,Desktop,0
6433,1334,41.77,2024-01-05 11:12:00,New York,Desktop,0
6434,1531,62.25,2024-01-05 11:13:00,Houston,Desktop,0
6435,1959,92.25,2024-01-05 11:14:00,Chicago,Desktop,0
6436,1220,31.17,2024-01-05 11:15:00,Los Angeles,Desktop,0
6437,1634,71.58,2024-01-05 11:16:00,Houston,Desktop,0
6438,1745,37.18,2024-01-05 11:17:00,Los Angeles,Desktop,1
6439,1732,12.6,2024-01-05 11:18:00,Houston,Desktop,0
6440,1322,20.6,2024-01-05 11:19:00,Chicago,Desktop,0
6441,1850,33.7,2024-01-05 11:20:00,New York,Mobile,1
6442,1002,19.05,2024-01-05 11:21:00,Houston,Mobile,0
6443,1693,20.44,2024-01-05 11:22:00,Austin,Tablet,0
6444,1205,20.58,2024-01-05 11:23:00,San Francisco,Mobile,1
6445,1831,6.55,2024-01-05 11:24:00,Los Angeles,Mobile,0
6446,1039,4.42,2024-01-05 11:25:00,Houston,Mobile,0
6447,1058,2.38,2024-01-05 11:26:00,Los Angeles,Desktop,0
6448,1950,5.88,2024-01-05 11:27:00,New York,Mobile,1
6449,1573,21.06,2024-01-05 11:28:00,Los Angeles,Desktop,0
6450,1643,45.05,2024-01-05 11:29:00,Los Angeles,Mobile,0
6451,1506,10.42,2024-01-05 11:30:00,Austin,Mobile,1
6452,1571,109.47,2024-01-05 11:31:00,Los Angeles,Mobile,0
6453,1883,82.61,2024-01-05 11:32:00,Houston,Desktop,0
6454,1842,36.75,2024-01-05 11:33:00,Los Angeles,Tablet,0
6455,1121,64.41,2024-01-05 11:34:00,Chicago,Tablet,0
6456,1478,22.81,2024-01-05 11:35:00,Los Angeles,Desktop,0
6457,1618,1.87,2024-01-05 11:36:00,Chicago,Mobile,0
6458,1095,117.34,2024-01-05 11:37:00,San Francisco,Desktop,0
6459,1858,6.84,2024-01-05 11:38:00,Los Angeles,Desktop,0
6460,1413,147.77,2024-01-05 11:39:00,Seattle,Desktop,0
6461,1234,42.42,2024-01-05 11:40:00,San Francisco,Mobile,0
6462,1897,18.23,2024-01-05 11:41:00,Seattle,Desktop,0
6463,1061,34.21,2024-01-05 11:42:00,Los Angeles,Desktop,0
6464,1255,34.82,2024-01-05 11:43:00,Houston,Desktop,0
6465,1560,1.18,2024-01-05 11:44:00,Seattle,Desktop,0
6466,1904,21.96,2024-01-05 11:45:00,Chicago,Desktop,0
6467,1347,67.33,2024-01-05 11:46:00,San Francisco,Desktop,0
6468,1670,35.67,2024-01-05 11:47:00,San Francisco,Desktop,1
6469,1123,14.0,2024-01-05 11:48:00,Chicago,Desktop,0
6470,1481,20.41,2024-01-05 11:49:00,Austin,Desktop,0
6471,1316,99.41,2024-01-05 11:50:00,Los Angeles,Mobile,1
6472,1503,37.28,2024-01-05 11:51:00,Los Angeles,Tablet,0
6473,1718,37.58,2024-01-05 11:52:00,Houston,Desktop,0
6474,1047,162.81,2024-01-05 11:53:00,Austin,Desktop,0
6475,1408,19.35,2024-01-05 11:54:00,Austin,Tablet,0
6476,1931,32.65,2024-01-05 11:55:00,Seattle,Mobile,1
6477,1135,83.49,2024-01-05 11:56:00,Houston,Mobile,0
6478,1200,71.13,2024-01-05 11:57:00,San Francisco,Desktop,0
6479,1249,15.45,2024-01-05 11:58:00,Chicago,Desktop,1
6480,1313,8.19,2024-01-05 11:59:00,San Francisco,Mobile,0
6481,1868,60.32,2024-01-05 12:00:00,New York,Mobile,0
6482,1367,14.9,2024-01-05 12:01:00,Houston,Desktop,0
6483,1428,127.99,2024-01-05 12:02:00,Chicago,Desktop,0
6484,1829,6.92,2024-01-05 12:03:00,San Francisco,Mobile,1
6485,1806,19.16,2024-01-05 12:04:00,San Francisco,Desktop,1
6486,1479,2.82,2024-01-05 12:05:00,Austin,Mobile,0
6487,1313,60.75,2024-01-05 12:06:00,Houston,Desktop,0
6488,1499,110.94,2024-01-05 12:07:00,New York,Desktop,0
6489,1720,50.51,2024-01-05 12:08:00,Los Angeles,Desktop,0
6490,1354,138.83,2024-01-05 12:09:00,Houston,Mobile,0
6491,1484,6.88,2024-01-05 12:10:00,New York,Desktop,0
6492,1210,4.59,2024-01-05 12:11:00,New York,Desktop,0
6493,1703,91.14,2024-01-05 12:12:00,Houston,Desktop,0
6494,1043,96.73,2024-01-05 12:13:00,Chicago,Tablet,0
6495,1540,88.9,2024-01-05 12:14:00,Houston,Tablet,0
6496,1570,80.21,2024-01-05 12:15:00,San Francisco,Mobile,0
6497,1582,22.49,2024-01-05 12:16:00,Seattle,Tablet,0
6498,1091,12.26,2024-01-05 12:17:00,Austin,Desktop,0
6499,1264,132.12,2024-01-05 12:18:00,San Francisco,Tablet,0
6500,1894,18.34,2024-01-05 12:19:00,New York,Desktop,0
6501,1219,25.41,2024-01-05 12:20:00,New York,Desktop,0
6502,1901,60.13,2024-01-05 12:21:00,Los Angeles,Desktop,0
6503,1924,17.36,2024-01-05 12:22:00,New York,Tablet,0
6504,1441,85.5,2024-01-05 12:23:00,Seattle,Mobile,0
6505,1400,3.63,2024-01-05 12:24:00,Los Angeles,Mobile,0
6506,1399,78.31,2024-01-05 12:25:00,New York,Tablet,0
6507,1726,46.05,2024-01-05 12:26:00,New York,Mobile,0
6508,1990,42.55,2024-01-05 12:27:00,Houston,Mobile,0
6509,1898,30.66,2024-01-05 12:28:00,Houston,Desktop,0
6510,1788,16.22,2024-01-05 12:29:00,Austin,Mobile,0
6511,1575,31.19,2024-01-05 12:30:00,San Francisco,Tablet,0
6512,1857,29.89,2024-01-05 12:31:00,Chicago,Tablet,0
6513,1803,43.82,2024-01-05 12:32:00,Austin,Desktop,0
6514,1489,16.53,2024-01-05 12:33:00,New York,Desktop,0
6515,1484,4.04,2024-01-05 12:34:00,Austin,Desktop,0
6516,1756,7.84,2024-01-05 12:35:00,Houston,Desktop,0
6517,1469,60.06,2024-01-05 12:36:00,San Francisco,Desktop,0
6518,1573,1.14,2024-01-05 12:37:00,New York,Mobile,0
6519,1937,97.05,2024-01-05 12:38:00,New York,Mobile,0
6520,1843,59.27,2024-01-05 12:39:00,Austin,Tablet,0
6521,1681,73.07,2024-01-05 12:40:00,San Francisco,Desktop,0
6522,1444,90.39,2024-01-05 12:41:00,Seattle,Desktop,0
6523,1268,6.55,2024-01-05 12:42:00,Los Angeles,Desktop,0
6524,1266,86.43,2024-01-05 12:43:00,Seattle,Desktop,1
6525,1053,35.12,2024-01-05 12:44:00,Chicago,Desktop,0
6526,1527,108.37,2024-01-05 12:45:00,San Francisco,Desktop,0
6527,1519,108.84,2024-01-05 12:46:00,Austin,Tablet,1
6528,1615,1.22,2024-01-05 12:47:00,Seattle,Desktop,0
6529,1058,24.13,2024-01-05 12:48:00,Austin,Mobile,0
6530,1824,37.37,2024-01-05 12:49:00,Chicago,Mobile,0
6531,1039,56.72,2024-01-05 12:50:00,New York,Mobile,0
6532,1236,16.86,2024-01-05 12:51:00,New York,Mobile,0
6533,1954,14.53,2024-01-05 12:52:00,Los Angeles,Mobile,0
6534,1385,24.0,2024-01-05 12:53:00,Austin,Mobile,0
6535,1605,34.75,2024-01-05 12:54:00,Chicago,Mobile,0
6536,1733,150.95,2024-01-05 12:55:00,Austin,Desktop,0
6537,1715,71.8,2024-01-05 12:56:00,Houston,Desktop,0
6538,1649,28.05,2024-01-05 12:57:00,Austin,Mobile,0
6539,1299,2.79,2024-01-05 12:58:00,Austin,Desktop,0
6540,1394,9.23,2024-01-05 12:59:00,Houston,Mobile,0
6541,1206,30.43,2024-01-05 13:00:00,Houston,Mobile,0
6542,1335,84.05,2024-01-05 13:01:00,Seattle,Desktop,0
6543,1592,23.96,2024-01-05 13:02:00,Chicago,Mobile,0
6544,1729,38.66,2024-01-05 13:03:00,Seattle,Mobile,0
6545,1513,111.19,2024-01-05 13:04:00,New York,Mobile,0
6546,1177,122.55,2024-01-05 13:05:00,Los Angeles,Mobile,0
6547,1395,12.15,2024-01-05 13:06:00,Seattle,Mobile,0
6548,1370,2.23,2024-01-05 13:07:00,Houston,Mobile,0
6549,1857,18.22,2024-01-05 13:08:00,New York,Mobile,0
6550,1790,59.5,2024-01-05 13:09:00,Chicago,Desktop,0
6551,1657,150.91,2024-01-05 13:10:00,San Francisco,Desktop,0
6552,1317,4.01,2024-01-05 13:11:00,Austin,Desktop,0
6553,1735,1.44,2024-01-05 13:12:00,Chicago,Desktop,0
6554,1368,107.77,2024-01-05 13:13:00,Chicago,Desktop,0
6555,1383,68.95,2024-01-05 13:14:00,Houston,Tablet,0
6556,1061,242.99,2024-01-05 13:15:00,Los Angeles,Mobile,1
6557,1805,25.27,2024-01-05 13:16:00,Seattle,Mobile,0
6558,1504,26.9,2024-01-05 13:17:00,Houston,Mobile,0
6559,1238,9.46,2024-01-05 13:18:00,Austin,Desktop,0
6560,1194,6.16,2024-01-05 13:19:00,Houston,Desktop,0
6561,1677,43.22,2024-01-05 13:20:00,Austin,Tablet,0
6562,1962,22.65,2024-01-05 13:21:00,Houston,Desktop,0
6563,1221,4.19,2024-01-05 13:22:00,San Francisco,Mobile,0
6564,1060,109.01,2024-01-05 13:23:00,Los Angeles,Desktop,0
6565,1128,11.05,2024-01-05 13:24:00,San Francisco,Desktop,0
6566,1989,69.03,2024-01-05 13:25:00,New York,Desktop,0
6567,1684,16.58,2024-01-05 13:26:00,Los Angeles,Mobile,0
6568,1991,83.81,2024-01-05 13:27:00,Seattle,Mobile,0
6569,1155,6.3,2024-01-05 13:28:00,Houston,Mobile,0
6570,1916,70.54,2024-01-05 13:29:00,Chicago,Mobile,0
6571,1377,5.16,2024-01-05 13:30:00,New York,Tablet,0
6572,1621,29.61,2024-01-05 13:31:00,Chicago,Mobile,0
6573,1780,66.21,2024-01-05 13:32:00,San Francisco,Mobile,0
6574,1922,9.51,2024-01-05 13:33:00,Seattle,Desktop,0
6575,1867,16.82,2024-01-05 13:34:00,Los Angeles,Mobile,0
6576,1902,100.04,2024-01-05 13:35:00,Seattle,Mobile,0
6577,1789,108.19,2024-01-05 13:36:00,New York,Desktop,0
6578,1585,2.3,2024-01-05 13:37:00,San Francisco,Desktop,0
6579,1998,9.2,2024-01-05 13:38:00,Houston,Desktop,0
6580,1436,6.25,2024-01-05 13:39:00,Chicago,Desktop,0
6581,1974,9.9,2024-01-05 13:40:00,Houston,Mobile,0
6582,1206,175.64,2024-01-05 13:41:00,Austin,Mobile,0
6583,1387,40.11,2024-01-05 13:42:00,Seattle,Tablet,0
6584,1479,31.57,2024-01-05 13:43:00,New York,Mobile,0
6585,1790,208.24,2024-01-05 13:44:00,Chicago,Mobile,0
6586,1886,40.7,2024-01-05 13:45:00,Los Angeles,Desktop,0
6587,1837,54.11,2024-01-05 13:46:00,Los Angeles,Mobile,0
6588,1983,20.23,2024-01-05 13:47:00,Los Angeles,Mobile,0
6589,1339,24.07,2024-01-05 13:48:00,San Francisco,Mobile,0
6590,1868,45.12,2024-01-05 13:49:00,Los Angeles,Mobile,0
6591,1339,3.62,2024-01-05 13:50:00,Chicago,Mobile,0
6592,1203,14.78,2024-01-05 13:51:00,Seattle,Desktop,0
6593,1160,10.96,2024-01-05 13:52:00,Seattle,Mobile,0
6594,1539,0.8,2024-01-05 13:53:00,Seattle,Mobile,0
6595,1391,38.49,2024-01-05 13:54:00,San Francisco,Mobile,0
6596,1768,41.17,2024-01-05 13:55:00,Austin,Desktop,0
6597,1676,24.22,2024-01-05 13:56:00,Los Angeles,Desktop,0
6598,1574,15.65,2024-01-05 13:57:00,Seattle,Desktop,0
6599,1533,52.79,2024-01-05 13:58:00,Los Angeles,Mobile,0
6600,1069,7.23,2024-01-05 13:59:00,San Francisco,Desktop,0
6601,1892,36.55,2024-01-05 14:00:00,Los Angeles,Mobile,0
6602,1404,73.07,2024-01-05 14:01:00,Austin,Desktop,0
6603,1607,8.97,2024-01-05 14:02:00,San Francisco,Desktop,0
6604,1674,69.97,2024-01-05 14:03:00,San Francisco,Mobile,0
6605,1590,71.52,2024-01-05 14:04:00,New York,Mobile,0
6606,1516,3.09,2024-01-05 14:05:00,San Francisco,Mobile,0
6607,1827,0.95,2024-01-05 14:06:00,Los Angeles,Desktop,0
6608,1119,182.36,2024-01-05 14:07:00,San Francisco,Desktop,0
6609,1813,10.75,2024-01-05 14:08:00,Los Angeles,Desktop,0
6610,1689,86.34,2024-01-05 14:09:00,Los Angeles,Desktop,0
6611,1687,41.26,2024-01-05 14:10:00,Seattle,Mobile,0
6612,1901,15.36,2024-01-05 14:11:00,San Francisco,Desktop,0
6613,1216,6.96,2024-01-05 14:12:00,New York,Tablet,0
6614,1055,34.33,2024-01-05 14:13:00,Los Angeles,Mobile,0
6615,1365,26.16,2024-01-05 14:14:00,Seattle,Mobile,0
6616,1698,60.01,2024-01-05 14:15:00,New York,Tablet,0
6617,1503,117.26,2024-01-05 14:16:00,New York,Desktop,0
6618,1743,81.8,2024-01-05 14:17:00,San Francisco,Desktop,0
6619,1766,16.04,2024-01-05 14:18:00,Houston,Mobile,0
6620,1924,105.57,2024-01-05 14:19:00,Seattle,Desktop,0
6621,1454,89.61,2024-01-05 14:20:00,Houston,Tablet,0
6622,1103,132.35,2024-01-05 14:21:00,Los Angeles,Tablet,0
6623,1076,30.69,2024-01-05 14:22:00,Chicago,Tablet,0
6624,1229,73.18,2024-01-05 14:23:00,Houston,Tablet,0
6625,1913,44.78,2024-01-05 14:24:00,Seattle,Mobile,0
6626,1257,18.59,2024-01-05 14:25:00,San Francisco,Mobile,0
6627,1263,259.53,2024-01-05 14:26:00,Seattle,Desktop,1
6628,1330,1.95,2024-01-05 14:27:00,San Francisco,Mobile,1
6629,1992,8.85,2024-01-05 14:28:00,Houston,Desktop,0
6630,1181,111.53,2024-01-05 14:29:00,Chicago,Mobile,0
6631,1892,3.12,2024-01-05 14:30:00,Austin,Tablet,0
6632,1767,108.94,2024-01-05 14:31:00,Los Angeles,Desktop,0
6633,1549,62.8,2024-01-05 14:32:00,Seattle,Desktop,0
6634,1687,1.87,2024-01-05 14:33:00,Austin,Desktop,0
6635,1026,28.05,2024-01-05 14:34:00,Austin,Mobile,0
6636,1275,70.22,2024-01-05 14:35:00,New York,Mobile,0
6637,1651,43.75,2024-01-05 14:36:00,New York,Mobile,0
6638,1298,137.34,2024-01-05 14:37:00,Los Angeles,Mobile,1
6639,1956,101.11,2024-01-05 14:38:00,Chicago,Desktop,0
6640,1798,20.22,2024-01-05 14:39:00,New York,Mobile,0
6641,1090,4.42,2024-01-05 14:40:00,Seattle,Mobile,0
6642,1479,144.35,2024-01-05 14:41:00,Seattle,Desktop,0
6643,1572,36.42,2024-01-05 14:42:00,Houston,Desktop,0
6644,1457,3.87,2024-01-05 14:43:00,Seattle,Mobile,0
6645,1450,84.8,2024-01-05 14:44:00,Los Angeles,Tablet,0
6646,1364,101.44,2024-01-05 14:45:00,San Francisco,Mobile,0
6647,1858,51.0,2024-01-05 14:46:00,Austin,Tablet,0
6648,1674,29.67,2024-01-05 14:47:00,Seattle,Desktop,0
6649,1350,54.26,2024-01-05 14:48:00,Los Angeles,Tablet,0
6650,1654,61.33,2024-01-05 14:49:00,San Francisco,Desktop,0
6651,1399,111.76,2024-01-05 14:50:00,San Francisco,Mobile,0
6652,1252,156.02,2024-01-05 14:51:00,New York,Desktop,0
6653,1780,36.11,2024-01-05 14:52:00,San Francisco,Mobile,0
6654,1880,80.1,2024-01-05 14:53:00,Chicago,Desktop,0
6655,1802,166.92,2024-01-05 14:54:00,San Francisco,Desktop,0
6656,1458,8.2,2024-01-05 14:55:00,San Francisco,Desktop,0
6657,1698,0.92,2024-01-05 14:56:00,Austin,Desktop,0
6658,1916,101.61,2024-01-05 14:57:00,Chicago,Desktop,0
6659,1498,10.86,2024-01-05 14:58:00,Los Angeles,Mobile,0
6660,1949,2.17,2024-01-05 14:59:00,Chicago,Desktop,0
6661,1970,8.72,2024-01-05 15:00:00,Chicago,Desktop,0
6662,1925,24.23,2024-01-05 15:01:00,Los Angeles,Desktop,0
6663,1507,12.38,2024-01-05 15:02:00,Austin,Desktop,0
6664,1303,18.21,2024-01-05 15:03:00,Seattle,Mobile,0
6665,1500,185.04,2024-01-05 15:04:00,San Francisco,Mobile,0
6666,1802,60.94,2024-01-05 15:05:00,Chicago,Desktop,0
6667,1597,62.27,2024-01-05 15:06:00,Chicago,Desktop,0
6668,1165,4.97,2024-01-05 15:07:00,Seattle,Mobile,0
6669,1414,65.86,2024-01-05 15:08:00,Los Angeles,Mobile,0
6670,1461,67.23,2024-01-05 15:09:00,Houston,Desktop,1
6671,1919,53.9,2024-01-05 15:10:00,Seattle,Desktop,0
6672,1113,12.97,2024-01-05 15:11:00,Chicago,Desktop,0
6673,1432,27.5,2024-01-05 15:12:00,New York,Desktop,0
6674,1991,93.63,2024-01-05 15:13:00,San Francisco,Desktop,0
6675,1355,55.46,2024-01-05 15:14:00,San Francisco,Desktop,0
6676,1927,65.98,2024-01-05 15:15:00,Seattle,Desktop,0
6677,1694,44.26,2024-01-05 15:16:00,Austin,Mobile,0
6678,1206,29.85,2024-01-05 15:17:00,Seattle,Tablet,0
6679,1767,71.16,2024-01-05 15:18:00,Chicago,Mobile,0
6680,1234,3.52,2024-01-05 15:19:00,Los Angeles,Mobile,0
6681,1441,55.91,2024-01-05 15:20:00,New York,Desktop,0
6682,1354,293.99,2024-01-05 15:21:00,Seattle,Desktop,1
6683,1514,75.75,2024-01-05 15:22:00,Los Angeles,Desktop,0
6684,1207,17.16,2024-01-05 15:23:00,Seattle,Mobile,0
6685,1708,16.27,2024-01-05 15:24:00,Chicago,Mobile,0
6686,1852,55.01,2024-01-05 15:25:00,New York,Mobile,0
6687,1124,113.1,2024-01-05 15:26:00,Austin,Desktop,0
6688,1137,43.13,2024-01-05 15:27:00,Austin,Desktop,0
6689,1338,37.48,2024-01-05 15:28:00,Seattle,Mobile,0
6690,1536,8.74,2024-01-05 15:29:00,Austin,Mobile,0
6691,1067,62.84,2024-01-05 15:30:00,Houston,Desktop,0
6692,1572,60.58,2024-01-05 15:31:00,Los Angeles,Mobile,1
6693,1540,170.49,2024-01-05 15:32:00,Chicago,Desktop,0
6694,1382,17.85,2024-01-05 15:33:00,New York,Mobile,0
6695,1018,70.62,2024-01-05 15:34:00,Seattle,Desktop,0
6696,1682,28.46,2024-01-05 15:35:00,Seattle,Mobile,0
6697,1449,40.88,2024-01-05 15:36:00,San Francisco,Mobile,1
6698,1073,84.76,2024-01-05 15:37:00,San Francisco,Tablet,1
6699,1572,12.55,2024-01-05 15:38:00,Los Angeles,Tablet,0
6700,1938,20.99,2024-01-05 15:39:00,Chicago,Mobile,0
6701,1664,74.21,2024-01-05 15:40:00,Houston,Desktop,0
6702,1275,42.25,2024-01-05 15:41:00,Chicago,Desktop,0
6703,1047,4.85,2024-01-05 15:42:00,Los Angeles,Desktop,0
6704,1210,28.12,2024-01-05 15:43:00,Chicago,Desktop,0
6705,1854,44.17,2024-01-05 15:44:00,San Francisco,Desktop,0
6706,1919,120.13,2024-01-05 15:45:00,San Francisco,Mobile,0
6707,1650,10.44,2024-01-05 15:46:00,New York,Desktop,0
6708,1621,81.98,2024-01-05 15:47:00,Houston,Desktop,1
6709,1993,7.0,2024-01-05 15:48:00,San Francisco,Mobile,0
6710,1694,13.87,2024-01-05 15:49:00,New York,Mobile,0
6711,1539,13.94,2024-01-05 15:50:00,Houston,Mobile,0
6712,1708,104.97,2024-01-05 15:51:00,San Francisco,Mobile,0
6713,1190,11.1,2024-01-05 15:52:00,Houston,Desktop,0
6714,1314,77.31,2024-01-05 15:53:00,Chicago,Desktop,0
6715,1900,30.98,2024-01-05 15:54:00,New York,Mobile,0
6716,1562,350.15,2024-01-05 15:55:00,Houston,Desktop,0
6717,1660,91.35,2024-01-05 15:56:00,Seattle,Mobile,0
6718,1779,67.3,2024-01-05 15:57:00,Houston,Desktop,0
6719,1561,102.29,2024-01-05 15:58:00,Chicago,Tablet,0
6720,1899,50.26,2024-01-05 15:59:00,San Francisco,Mobile,0
6721,1757,92.78,2024-01-05 16:00:00,San Francisco,Mobile,0
6722,1112,15.13,2024-01-05 16:01:00,Seattle,Desktop,0
6723,1169,5.14,2024-01-05 16:02:00,Los Angeles,Tablet,0
6724,1467,47.85,2024-01-05 16:03:00,Los Angeles,Mobile,0
6725,1677,28.52,2024-01-05 16:04:00,San Francisco,Desktop,0
6726,1920,27.79,2024-01-05 16:05:00,Seattle,Mobile,0
6727,1013,37.41,2024-01-05 16:06:00,Austin,Desktop,0
6728,1714,22.42,2024-01-05 16:07:00,Austin,Desktop,1
6729,1287,49.18,2024-01-05 16:08:00,Seattle,Desktop,0
6730,1906,1.55,2024-01-05 16:09:00,Houston,Mobile,0
