client_id,age,job,marital,education,credit_default,mortgage
20140,36,______,married,_________________,False,True
20141,32,______,single,_________________,False,True
20142,39,______,single,_________________,False,False
20143,58,_______,married,________,False,False
20144,47,__________,single,___________,False,False
20145,30,______,single,_________________,False,False
20146,33,______,married,_________________,False,False
20147,30,______,single,_________________,False,True
20148,30,______,single,_________________,False,False
20149,30,______,single,_________________,False,False
20150,44,__________,married,_________________,False,True
20151,30,______,single,_________________,False,False
20152,39,__________,divorced,___________________,False,True
20153,39,__________,married,_________________,False,False
20154,59,_______,married,________,False,True
20155,34,__________,single,___________________,False,True
20156,50,__________,married,_________________,False,True
20157,33,__________,married,___________________,False,True
20158,58,__________,married,___________________,False,False
20159,29,__________,married,_________________,False,True
20160,31,__________,single,___________________,False,True
20161,33,__________,single,___________,False,True
20162,32,__________,single,_________________,False,True
20163,34,__________,married,___________________,False,False
20164,38,______,married,_________________,False,True
20165,35,__________,married,___________________,False,True
20166,35,__________,married,___________________,False,True
20167,37,__________,single,___________________,False,True
20168,37,__________,single,___________________,False,True
20169,37,__________,single,___________________,False,True
20170,36,__________,single,___________________,False,True
